"","Animal_A.tifdiff_vec2.txt","Animal_B.tiffdiff_vec2.txt","Animal_C.tifdiff_vec2.txt","Animal_D.tifdiff_vec2.txt","Animal_E.tifdiff_vec2.txt","Animal_F.tifdiff_vec2.txt","Animal_G.tifdiff_vec2.txt","Animal_H.tifdiff_vec2.txt","Animal_I.tifdiff_vec2.txt","Animal_J.tifdiff_vec2.txt","Animal_K.tifdiff_vec2.txt","Animal_L.tifdiff_vec2.txt","Animal_M.tifdiff_vec2.txt","Animal_N.tifdiff_vec2.txt","Animal_O.tifdiff_vec2.txt","Animal_P.tiffdiff_vec2.txt","Animal_R.tiffdiff_vec2.txt","Animal_U.tifdiff_vec2.txt","Animal_V.tifdiff_vec2.txt","Animal_W.tifdiff_vec2.txt","Animal_X.tifdiff_vec2.txt","Animal_Y.tifdiff_vec2.txt","Animal_Z.tifdiff_vec2.txt","Animal_Z1.tifdiff_vec2.txt","Animal_Z10.tiffdiff_vec2.txt","Animal_Z2.tifdiff_vec2.txt","Animal_Z4.tifdiff_vec2.txt","Animal_Z6.tiffdiff_vec2.txt","Animal_Z8.tiffdiff_vec2.txt","Animal_Z9.tiffdiff_vec2.txt"
"1931",168.74,NA,NA,NA,56.98,99.88,14.52,NA,NA,NA,38.28,NA,NA,34.32,45.1,25.52,0.66,NA,30.8,NA,118.14,NA,NA,NA,144.1,27.94,NA,20.24,9.02,25.74
"1932",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,38.28,NA,NA,34.98,45.32,25.52,0.66,NA,30.8,NA,118.14,NA,NA,NA,144.32,27.94,NA,20.24,9.02,24.64
"1933",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,38.28,NA,NA,34.98,45.54,26.18,0.66,NA,30.8,NA,119.68,NA,NA,NA,144.54,27.94,NA,20.24,9.02,24.64
"1934",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,38.28,NA,NA,34.98,45.54,26.18,0.66,NA,30.8,NA,119.68,NA,NA,NA,144.76,27.94,NA,20.24,9.02,24.64
"1935",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,39.16,NA,NA,35.86,45.54,25.52,0.66,NA,30.8,NA,119.68,NA,NA,NA,146.52,27.94,NA,20.24,8.8,24.64
"1936",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,39.16,NA,NA,35.86,45.54,25.74,0.66,NA,30.8,NA,122.1,NA,NA,NA,146.52,27.94,NA,20.24,8.58,24.64
"1937",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,39.16,NA,NA,35.86,45.54,25.96,0.66,NA,30.58,NA,122.1,NA,NA,NA,146.52,27.94,NA,20.24,8.36,25.96
"1938",168.74,NA,NA,NA,57.2,99.88,15.18,NA,NA,NA,37.62,NA,NA,35.86,45.54,26.18,0.66,NA,30.36,NA,122.1,NA,NA,NA,146.52,27.94,NA,21.78,8.14,25.96
"1939",168.74,NA,NA,NA,56.54,99.88,15.4,NA,NA,NA,37.62,NA,NA,36.52,45.54,26.18,0.66,NA,29.92,NA,122.1,NA,NA,NA,146.52,27.94,NA,22,7.92,25.96
"1940",168.74,NA,NA,NA,56.54,99.88,15.62,NA,NA,NA,37.62,NA,NA,36.52,45.32,26.18,1.32,NA,29.7,NA,122.98,NA,NA,NA,146.52,27.94,NA,22.22,7.7,25.96
"1941",168.74,NA,NA,NA,56.54,99.88,16.5,NA,NA,NA,37.62,NA,NA,36.52,45.32,26.18,1.54,NA,29.48,NA,122.98,NA,NA,NA,146.52,28.6,NA,22.44,7.48,25.96
"1942",168.74,NA,NA,NA,56.54,99.88,16.72,NA,NA,NA,36.3,NA,NA,36.52,45.32,26.18,1.76,NA,29.48,NA,122.98,NA,NA,NA,148.28,28.6,NA,22.66,7.26,25.96
"1943",168.74,NA,NA,NA,56.54,99.88,16.94,NA,NA,NA,36.3,NA,NA,36.52,45.1,26.18,1.98,NA,29.48,NA,122.98,NA,NA,NA,148.28,28.6,NA,22.88,7.26,25.96
"1944",168.74,NA,NA,NA,56.54,99.88,16.94,NA,NA,NA,36.3,NA,NA,36.52,45.1,26.18,1.98,NA,29.48,NA,123.64,NA,NA,NA,148.28,28.6,NA,23.1,7.26,26.18
"1945",168.96,NA,NA,NA,56.54,99.88,16.94,NA,NA,NA,35.42,NA,NA,36.52,44.88,26.4,2.2,NA,29.26,NA,123.42,NA,NA,NA,148.28,28.6,NA,23.1,7.26,26.4
"1946",169.18,NA,NA,NA,56.54,99.88,17.6,NA,NA,NA,35.2,NA,NA,36.96,44.88,25.96,2.42,NA,28.6,NA,123.2,NA,NA,NA,148.28,28.6,NA,23.1,7.26,26.62
"1947",169.4,NA,NA,NA,56.54,99.88,17.6,NA,NA,NA,34.98,NA,NA,36.74,44.88,25.96,3.52,NA,28.38,NA,123.2,NA,NA,NA,148.28,28.6,NA,23.1,7.26,26.84
"1948",169.4,NA,NA,NA,55.66,99.88,17.6,NA,NA,NA,34.98,NA,NA,36.52,44.88,25.96,3.74,NA,28.38,NA,123.42,NA,NA,NA,148.28,28.82,NA,23.1,7.26,28.38
"1949",169.4,NA,NA,NA,55.44,99.88,18.48,NA,NA,NA,34.98,NA,NA,36.52,44.88,25.52,3.96,NA,28.38,NA,123.64,NA,NA,NA,148.28,29.04,NA,23.1,7.26,28.38
"1950",169.4,NA,NA,NA,55.22,99.44,18.7,NA,NA,NA,34.98,NA,NA,36.52,44.88,25.3,8.14,NA,28.38,NA,123.86,NA,NA,NA,148.28,29.26,NA,23.1,7.26,28.38
"1951",170.06,NA,NA,NA,54.34,99.44,18.92,NA,NA,NA,34.98,NA,NA,36.52,44.88,25.08,8.14,NA,28.38,NA,123.86,NA,NA,NA,148.28,29.48,NA,23.1,7.26,28.38
"1952",170.06,NA,NA,NA,54.12,99.44,19.58,NA,NA,NA,34.98,NA,NA,35.64,44.88,24.86,8.14,NA,28.38,NA,123.86,NA,NA,NA,148.28,29.48,NA,23.1,7.26,28.38
"1953",170.06,NA,NA,NA,53.9,99.44,19.58,NA,NA,NA,34.98,NA,NA,35.64,44.88,24.64,8.8,NA,28.38,NA,123.86,NA,NA,NA,148.28,29.48,NA,23.1,7.26,27.06
"1954",170.06,NA,NA,NA,53.24,99.66,19.58,NA,NA,NA,34.1,NA,NA,35.64,44.88,24.64,8.8,NA,28.38,NA,123.86,NA,NA,NA,148.28,29.48,NA,23.1,7.26,27.28
"1955",170.06,NA,NA,NA,53.24,99.88,19.58,NA,NA,NA,34.1,NA,NA,35.64,44.88,24.2,8.8,NA,28.38,NA,123.86,NA,NA,NA,148.28,29.48,NA,23.1,7.26,27.5
"1956",170.06,NA,NA,NA,53.24,99.88,19.58,NA,NA,NA,34.1,NA,NA,20.9,44.88,23.76,9.46,NA,28.38,NA,124.08,NA,NA,NA,148.28,29.48,NA,23.1,7.26,27.72
"1957",170.06,NA,NA,NA,52.36,99.88,19.58,NA,NA,NA,34.1,NA,NA,20.9,44.88,22.22,9.46,NA,28.38,NA,124.3,NA,NA,NA,148.28,29.48,NA,23.1,7.26,27.94
"1958",170.06,NA,NA,NA,52.14,99.88,19.58,NA,NA,NA,34.1,NA,NA,20.9,44.22,22,9.46,NA,28.38,NA,124.52,NA,NA,NA,152.02,29.48,NA,24.64,7.26,28.16
"1959",170.06,NA,NA,NA,51.92,NA,19.58,NA,NA,NA,34.1,NA,NA,20.02,44.22,21.78,10.12,NA,28.38,NA,125.4,NA,NA,NA,152.68,30.14,NA,24.64,7.26,27.28
"1960",170.06,NA,NA,NA,51.7,NA,19.58,NA,NA,NA,34.1,NA,NA,19.8,44.22,21.78,10.12,NA,28.38,NA,125.4,NA,NA,NA,153.34,30.14,NA,24.64,7.26,27.5
"1961",170.06,NA,NA,NA,51.48,NA,20.24,NA,NA,NA,34.1,NA,NA,19.58,44.22,21.56,10.12,NA,28.38,NA,125.4,NA,NA,NA,154,30.14,NA,24.64,7.26,27.72
"1962",170.06,NA,NA,NA,51.26,NA,20.24,NA,NA,NA,34.1,NA,NA,19.36,44.22,21.34,10.12,NA,28.38,NA,125.4,NA,NA,NA,154.88,30.14,NA,24.64,7.26,27.94
"1963",170.06,NA,NA,NA,50.6,NA,20.24,NA,NA,NA,34.1,NA,NA,18.7,44.22,20.68,10.12,NA,28.38,NA,125.4,NA,NA,NA,155.54,30.14,NA,24.64,7.26,28.16
"1964",170.06,NA,NA,NA,50.6,NA,20.24,NA,NA,NA,34.1,NA,NA,18.7,44.22,20.68,10.12,NA,28.38,NA,125.4,NA,NA,NA,156.2,30.14,NA,24.64,7.26,28.38
"1965",170.06,NA,NA,NA,50.6,NA,20.02,NA,NA,NA,34.1,NA,NA,18.7,44.22,20.68,10.78,NA,28.38,NA,125.4,NA,NA,NA,156.64,30.14,NA,24.64,7.26,28.38
"1966",169.4,NA,NA,NA,49.94,NA,20.02,NA,NA,NA,34.1,NA,NA,18.48,44.22,20.68,10.78,NA,29.04,NA,125.4,NA,NA,NA,156.86,31.24,NA,24.64,7.26,28.38
"1967",169.4,NA,NA,NA,49.94,NA,19.8,NA,NA,NA,34.1,NA,NA,18.26,44.22,20.68,10.78,NA,29.26,NA,125.4,NA,NA,NA,157.08,31.46,NA,24.64,7.26,28.38
"1968",169.4,NA,NA,NA,49.94,NA,19.8,NA,NA,NA,34.1,NA,NA,18.04,44.22,20.68,10.78,NA,29.26,NA,125.4,NA,NA,NA,157.3,31.68,NA,24.64,7.26,28.38
"1969",169.4,NA,NA,NA,48.4,NA,19.58,NA,NA,NA,34.1,NA,NA,17.82,44,20.68,11.44,NA,28.6,NA,125.4,NA,NA,NA,157.52,31.68,NA,24.64,7.26,28.38
"1970",169.4,NA,NA,NA,48.4,NA,19.36,NA,NA,NA,34.1,NA,NA,17.82,43.78,20.68,11.66,NA,28.82,NA,125.4,NA,NA,NA,157.74,31.68,NA,24.64,7.26,27.06
"1971",169.4,NA,NA,NA,48.4,NA,19.14,NA,NA,NA,34.1,NA,NA,17.82,43.56,20.68,11.88,NA,30.14,NA,125.4,NA,NA,NA,157.96,31.68,NA,24.64,7.26,27.06
"1972",169.4,NA,NA,NA,46.42,NA,18.92,NA,NA,NA,34.1,NA,NA,17.82,43.56,20.68,12.98,NA,30.14,NA,125.4,NA,NA,NA,158.18,31.68,NA,24.64,7.26,27.06
"1973",169.4,NA,NA,NA,46.42,NA,18.92,NA,NA,NA,34.1,NA,NA,16.94,43.56,20.68,12.98,NA,30.14,NA,126.28,NA,NA,NA,158.4,31.68,NA,24.64,7.26,27.06
"1974",169.4,NA,NA,NA,46.42,NA,18.7,NA,NA,NA,33.88,NA,NA,16.94,43.56,20.68,12.98,NA,30.58,NA,126.28,NA,NA,NA,158.84,31.68,NA,24.64,7.26,27.06
"1975",169.4,NA,NA,NA,41.14,NA,18.48,NA,NA,NA,33.66,NA,NA,16.94,43.34,20.68,13.64,NA,30.58,NA,126.28,NA,NA,NA,159.28,31.68,NA,24.64,7.26,28.16
"1976",169.4,NA,NA,NA,41.14,NA,18.48,NA,NA,NA,33.44,NA,NA,17.82,43.12,21.34,13.64,NA,30.58,NA,126.28,NA,NA,NA,159.72,31.68,NA,24.64,7.26,28.16
"1977",169.4,NA,NA,NA,41.14,NA,18.26,NA,NA,NA,33.44,NA,NA,17.82,42.9,21.34,13.64,NA,30.58,NA,126.28,NA,NA,NA,160.38,31.9,NA,24.64,7.26,28.16
"1978",169.4,NA,NA,NA,39.82,NA,18.04,NA,NA,NA,33.22,NA,NA,17.82,42.24,21.34,13.64,NA,30.58,NA,126.28,NA,NA,NA,160.82,32.12,NA,24.64,7.26,28.16
"1979",169.4,NA,NA,NA,39.82,NA,17.82,NA,NA,NA,33.22,NA,NA,17.82,42.24,22.22,13.64,NA,30.58,NA,126.28,NA,NA,NA,161.26,32.34,NA,24.86,7.26,28.16
"1980",169.4,NA,NA,NA,39.82,NA,17.6,NA,NA,NA,33,NA,NA,17.82,42.24,22.44,13.64,NA,30.58,NA,126.28,NA,NA,NA,161.48,32.34,NA,25.08,7.26,27.06
"1981",169.4,NA,NA,NA,39.16,NA,17.82,NA,NA,NA,33,NA,NA,17.82,42.24,22.66,13.64,NA,30.58,NA,126.28,NA,NA,NA,161.7,32.34,NA,25.3,7.26,27.06
"1982",169.4,NA,NA,NA,39.16,NA,18.04,NA,NA,NA,32.78,NA,NA,17.82,42.24,23.32,13.64,NA,30.58,NA,126.28,NA,NA,NA,161.92,32.34,NA,25.52,7.26,27.06
"1983",169.4,NA,NA,NA,39.16,NA,18.26,NA,NA,NA,32.12,NA,NA,18.04,42.24,23.98,13.64,NA,30.58,NA,126.28,NA,NA,NA,162.14,32.56,NA,25.74,7.26,27.06
"1984",169.4,NA,NA,NA,38.5,NA,17.6,NA,NA,NA,32.12,NA,NA,18.26,42.02,24.2,13.64,NA,30.58,NA,126.28,NA,NA,NA,162.36,32.78,NA,25.96,7.26,27.06
"1985",169.4,NA,NA,NA,38.5,NA,17.6,NA,NA,NA,32.12,NA,NA,18.48,41.8,24.2,13.64,NA,30.58,NA,126.28,NA,NA,NA,162.58,33,NA,26.18,7.26,27.06
"1986",169.4,NA,NA,NA,38.5,NA,17.6,NA,NA,NA,32.12,NA,NA,18.7,41.58,24.2,13.64,NA,30.58,NA,126.28,NA,NA,NA,162.8,33.22,NA,26.4,7.26,27.06
"1987",169.4,NA,NA,NA,37.84,NA,17.82,NA,NA,NA,32.12,NA,NA,20.24,41.36,24.86,13.64,NA,30.58,NA,126.28,NA,NA,NA,163.02,33.22,NA,26.62,7.26,27.06
"1988",169.4,NA,NA,NA,37.84,NA,18.04,NA,NA,NA,32.12,NA,NA,20.24,41.36,24.86,13.64,NA,30.58,NA,126.06,NA,NA,NA,163.24,33.22,NA,26.84,7.26,27.06
"1989",169.4,NA,NA,NA,37.84,NA,18.26,NA,NA,NA,32.12,NA,NA,20.24,41.36,24.86,13.64,NA,30.58,NA,125.84,NA,NA,NA,163.46,33.22,NA,27.06,7.26,27.06
"1990",169.4,NA,NA,NA,37.84,NA,18.26,NA,NA,NA,32.12,NA,NA,20.9,41.36,25.52,13.86,NA,31.24,NA,125.62,NA,NA,NA,163.68,33.22,NA,27.28,7.26,27.06
"1991",169.4,NA,NA,NA,37.84,NA,18.26,NA,NA,NA,32.12,NA,NA,20.9,41.36,25.52,14.08,NA,31.24,NA,125.4,NA,NA,NA,163.9,34.76,NA,27.5,7.26,24.64
"1992",169.4,NA,NA,NA,37.84,NA,18.26,NA,NA,NA,32.12,NA,NA,20.9,41.36,25.52,14.3,NA,31.02,NA,126.06,NA,NA,NA,164.12,34.76,NA,27.5,7.26,24.42
"1993",169.4,NA,NA,NA,37.4,NA,18.26,NA,NA,NA,32.12,NA,NA,21.78,41.14,25.52,14.3,NA,31.02,NA,125.4,NA,NA,NA,164.34,34.76,NA,27.5,9.02,24.2
"1994",169.4,NA,NA,NA,37.62,NA,18.26,NA,NA,NA,32.12,NA,NA,22,41.14,25.52,14.3,NA,31.02,NA,124.96,NA,NA,NA,164.56,35.64,NA,27.5,9.02,23.98
"1995",169.4,NA,NA,NA,37.84,NA,18.26,NA,NA,NA,32.12,NA,NA,22.22,41.14,25.52,14.3,NA,31.02,NA,124.52,NA,NA,NA,164.78,35.64,NA,27.5,9.02,23.76
"1996",169.4,NA,NA,NA,37.84,NA,18.92,NA,NA,NA,32.12,NA,NA,22.44,41.36,25.74,14.3,NA,31.02,NA,124.3,NA,NA,NA,168.3,35.64,NA,27.5,9.02,23.54
"1997",169.4,NA,NA,NA,37.84,NA,18.92,NA,NA,NA,32.12,NA,NA,32.12,41.36,25.96,14.3,NA,30.8,NA,124.08,NA,NA,NA,168.3,35.64,NA,27.5,9.02,23.32
"1998",169.4,NA,NA,NA,37.84,NA,18.92,NA,NA,NA,32.12,NA,NA,32.34,41.58,26.18,14.3,NA,30.8,NA,123.86,NA,NA,NA,168.3,42.02,NA,27.5,9.02,23.1
"1999",169.4,NA,NA,NA,37.18,NA,19.58,NA,NA,NA,32.12,NA,NA,32.56,41.8,26.18,14.3,NA,30.8,NA,123.86,NA,NA,NA,168.3,42.24,NA,27.5,9.02,22.88
"2000",169.4,NA,NA,NA,37.18,NA,19.58,NA,NA,NA,32.12,NA,NA,33.66,41.36,26.18,14.3,NA,30.8,NA,123.64,NA,NA,NA,168.3,42.46,NA,27.5,9.02,22.66
"2001",169.4,NA,NA,NA,37.18,NA,19.58,NA,NA,NA,32.12,NA,NA,33.88,41.36,26.4,14.3,NA,30.58,NA,123.42,NA,NA,NA,168.3,42.46,NA,27.5,9.02,22.44
"2002",168.74,NA,NA,NA,37.62,NA,20.46,NA,NA,NA,32.12,NA,NA,34.1,41.36,26.62,14.3,NA,30.58,NA,123.2,NA,NA,NA,168.3,42.46,NA,27.5,9.02,22.22
"2003",168.74,NA,NA,NA,37.4,NA,20.68,NA,NA,NA,32.12,NA,NA,34.32,41.36,26.84,14.3,NA,30.36,NA,123.42,NA,NA,NA,171.6,42.46,NA,27.5,9.02,22
"2004",168.74,NA,NA,NA,37.18,NA,20.9,NA,NA,NA,32.12,NA,NA,34.54,41.36,26.84,14.3,NA,30.36,NA,123.64,NA,NA,NA,171.82,42.46,NA,27.5,9.02,21.78
"2005",168.74,NA,NA,NA,37.4,NA,21.56,NA,NA,NA,32.12,NA,NA,34.76,41.36,26.84,14.3,NA,30.14,NA,123.86,NA,NA,NA,172.04,42.46,NA,27.5,9.02,21.56
"2006",168.74,NA,NA,NA,37.62,NA,21.56,NA,NA,NA,32.12,NA,NA,34.98,41.36,27.5,14.3,NA,29.92,NA,123.86,NA,NA,NA,172.26,42.46,NA,27.5,9.02,21.34
"2007",168.74,NA,NA,NA,37.84,NA,21.56,NA,NA,NA,32.12,NA,NA,36.52,41.36,27.5,14.3,NA,29.7,NA,123.86,NA,NA,NA,172.48,42.46,NA,27.5,9.02,21.12
"2008",168.74,NA,NA,NA,37.84,NA,22,NA,NA,NA,32.12,NA,NA,36.52,41.36,27.5,14.3,NA,29.48,NA,123.86,NA,NA,NA,172.7,43.34,NA,27.5,9.02,20.9
"2009",168.52,NA,NA,NA,37.84,NA,22,NA,NA,NA,31.9,NA,NA,36.52,41.36,27.5,13.42,NA,29.26,NA,123.86,NA,NA,NA,172.92,43.34,NA,27.5,9.02,20.68
"2010",168.3,NA,NA,NA,37.84,NA,23.32,NA,NA,NA,31.68,NA,NA,37.4,41.36,27.5,13.42,NA,29.04,NA,123.86,NA,NA,NA,173.14,43.34,NA,27.5,9.02,20.46
"2011",168.08,NA,NA,NA,37.84,NA,23.32,NA,NA,NA,31.46,NA,NA,37.62,41.36,27.5,13.42,NA,28.82,NA,123.86,NA,NA,NA,173.36,43.34,NA,29.04,9.02,20.24
"2012",168.08,NA,NA,NA,37.84,NA,23.32,NA,NA,NA,31.46,NA,NA,37.84,41.36,27.5,13.2,NA,28.6,NA,123.86,NA,NA,NA,173.8,42.68,NA,29.04,9.02,20.02
"2013",168.08,NA,NA,NA,37.84,NA,24.64,NA,NA,NA,31.46,NA,NA,38.06,41.36,27.5,12.98,NA,28.38,NA,123.86,NA,NA,NA,174.46,42.68,NA,29.04,9.02,20.02
"2014",168.08,NA,NA,NA,38.5,NA,24.64,NA,NA,NA,31.46,NA,NA,38.72,41.36,26.84,12.76,NA,27.72,NA,123.86,NA,NA,NA,174.9,42.68,NA,29.04,9.02,19.8
"2015",167.86,NA,NA,NA,38.5,NA,24.64,NA,NA,NA,31.46,NA,NA,38.72,41.36,26.84,12.54,NA,27.72,NA,123.86,NA,NA,NA,175.34,43.56,NA,29.04,9.02,19.8
"2016",167.64,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,31.46,NA,NA,38.72,41.36,26.84,12.32,NA,27.72,NA,123.86,NA,NA,NA,176,43.56,NA,29.04,9.02,19.58
"2017",167.42,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,31.46,NA,NA,38.72,41.14,26.84,12.1,NA,27.72,NA,123.86,NA,NA,NA,176.44,43.56,NA,29.04,9.02,19.36
"2018",167.42,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,31.24,NA,NA,38.72,40.92,26.84,12.1,NA,27.72,NA,124.08,NA,NA,NA,175.12,43.56,NA,29.04,9.02,19.36
"2019",167.42,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,31.02,NA,NA,38.72,40.7,26.84,12.1,NA,27.5,NA,124.3,NA,NA,NA,175.34,43.34,NA,29.26,12.76,19.14
"2020",167.42,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,30.8,NA,NA,38.72,40.7,26.62,12.1,NA,27.28,NA,124.52,NA,NA,NA,175.56,43.34,NA,29.26,12.76,19.14
"2021",167.2,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,30.8,NA,NA,39.38,40.7,26.4,12.1,NA,27.06,NA,125.62,NA,NA,NA,175.78,43.34,NA,29.48,12.76,18.92
"2022",167.2,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,30.8,NA,NA,39.38,40.7,26.18,12.1,NA,26.62,NA,125.62,NA,NA,NA,176,44.88,NA,29.48,12.76,18.7
"2023",166.98,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,30.8,NA,NA,39.38,40.48,26.18,12.1,NA,26.62,NA,125.62,NA,NA,NA,176.22,44.66,NA,29.7,12.76,18.7
"2024",166.98,NA,NA,NA,38.5,NA,25.96,NA,NA,NA,30.8,NA,NA,40.26,40.26,26.18,12.1,NA,26.62,NA,125.62,NA,NA,NA,176.44,44.44,NA,29.7,12.76,18.48
"2025",166.76,NA,NA,NA,38.5,NA,25.3,NA,NA,NA,30.8,NA,NA,40.26,40.04,25.52,12.1,NA,26.62,NA,126.5,NA,NA,NA,176.66,44.22,NA,29.7,12.76,18.26
"2026",166.76,NA,NA,NA,38.5,NA,25.08,NA,NA,NA,30.8,NA,NA,40.26,40.04,25.52,12.1,NA,26.62,NA,126.94,NA,NA,NA,176.88,44.88,NA,29.92,12.76,18.04
"2027",166.54,NA,NA,NA,47.74,NA,24.86,NA,NA,NA,30.8,NA,NA,40.92,40.04,25.52,12.1,NA,25.96,NA,127.16,NA,NA,NA,177.1,44.66,NA,29.92,14.52,17.82
"2028",166.32,NA,NA,NA,47.74,NA,24.2,NA,NA,NA,30.8,NA,NA,40.92,40.04,25.52,12.1,NA,26.18,NA,127.38,NA,NA,NA,177.32,44.44,NA,30.14,14.52,17.6
"2029",166.32,NA,NA,NA,47.74,NA,24.2,NA,NA,NA,30.8,NA,NA,40.92,39.38,25.3,12.1,NA,26.4,NA,128.48,NA,NA,NA,177.54,44.22,NA,30.14,14.52,18.7
"2030",166.32,NA,NA,NA,48.4,NA,24.2,NA,NA,NA,30.8,NA,NA,40.92,39.38,25.08,12.1,NA,26.18,NA,128.48,NA,NA,NA,177.76,44.22,NA,30.36,14.52,18.7
"2031",166.32,NA,NA,NA,48.4,NA,24.2,NA,NA,NA,30.58,NA,NA,41.8,39.38,24.2,12.1,NA,26.4,NA,128.7,NA,NA,NA,177.98,44.22,NA,30.36,14.52,18.7
"2032",166.54,NA,NA,NA,48.4,NA,23.98,NA,NA,NA,30.36,NA,NA,41.8,39.38,23.98,12.1,NA,26.62,NA,129.36,NA,NA,NA,178.2,44.22,NA,30.36,14.52,18.7
"2033",166.32,NA,NA,NA,48.4,NA,23.76,NA,NA,NA,30.14,NA,NA,41.8,39.38,24.2,12.1,NA,26.62,NA,129.36,NA,NA,NA,178.42,43.34,NA,30.36,14.52,18.7
"2034",166.1,NA,NA,NA,48.4,NA,22.88,NA,NA,NA,29.92,NA,NA,41.8,39.38,23.98,12.1,NA,26.62,NA,129.36,NA,NA,NA,178.64,43.12,NA,30.36,14.52,20.02
"2035",166.1,NA,NA,NA,48.4,NA,22.88,NA,NA,NA,29.92,NA,NA,41.8,39.38,23.76,12.1,NA,26.62,NA,129.36,NA,NA,NA,178.86,42.9,NA,30.36,14.52,20.24
"2036",166.1,NA,NA,NA,48.4,NA,22.88,NA,NA,NA,29.92,NA,NA,41.8,39.16,23.54,12.1,NA,26.62,NA,129.36,NA,NA,NA,179.08,42.68,NA,30.36,14.74,20.46
"2037",166.1,NA,NA,NA,48.4,NA,22.22,NA,NA,NA,29.26,NA,NA,41.8,38.94,23.76,12.1,NA,26.62,NA,129.36,NA,NA,NA,179.3,42.68,NA,30.36,14.96,20.68
"2038",165.44,NA,NA,NA,48.4,NA,22.22,NA,NA,NA,29.26,NA,NA,41.8,38.72,23.98,12.1,NA,25.96,NA,129.36,NA,NA,NA,179.52,42.68,NA,30.36,15.18,20.9
"2039",165.66,NA,NA,NA,48.4,NA,22.22,NA,NA,NA,29.26,NA,NA,41.8,38.72,24.42,12.1,NA,25.96,NA,129.36,NA,NA,NA,179.74,42.68,NA,30.36,15.4,21.12
"2040",165.88,NA,NA,NA,48.4,NA,22.22,NA,NA,NA,29.26,NA,NA,41.8,38.72,24.64,12.1,NA,25.96,NA,129.36,NA,NA,NA,179.96,41.8,NA,30.36,15.62,22.22
"2041",166.1,NA,NA,NA,48.4,NA,22.22,NA,NA,NA,29.26,NA,NA,41.8,38.72,25.3,12.1,NA,25.96,NA,129.36,NA,NA,NA,179.96,41.8,NA,30.36,15.84,22.22
"2042",165.88,NA,NA,NA,48.4,NA,22.88,NA,NA,NA,29.26,NA,NA,41.8,38.72,25.3,12.1,NA,25.96,NA,129.36,NA,NA,NA,179.96,41.8,NA,30.36,16.06,22.22
"2043",165.88,NA,NA,NA,48.4,NA,22.88,NA,NA,NA,29.26,NA,NA,41.8,38.72,25.3,12.1,NA,26.18,NA,129.36,NA,NA,NA,179.74,41.8,NA,30.36,16.28,22.22
"2044",165.66,NA,NA,NA,48.4,NA,22.88,NA,NA,NA,29.26,NA,NA,41.8,38.72,25.96,12.32,NA,26.18,NA,129.14,NA,NA,NA,179.74,40.92,NA,31.9,16.5,22.22
"2045",165.66,NA,NA,NA,48.4,NA,24.86,NA,NA,NA,29.26,NA,NA,42.46,38.72,25.96,12.54,NA,26.18,NA,129.14,NA,NA,NA,179.52,40.92,NA,32.12,16.5,23.54
"2046",165.44,NA,NA,NA,48.4,NA,24.86,NA,NA,NA,29.26,NA,NA,42.46,38.72,25.96,12.76,NA,25.52,NA,129.14,NA,NA,NA,179.52,40.92,NA,32.34,16.5,23.54
"2047",165.44,NA,NA,NA,48.4,NA,24.86,NA,NA,NA,29.92,NA,NA,42.46,38.72,26.62,12.54,NA,25.52,NA,128.92,NA,NA,NA,179.3,40.26,NA,32.56,16.5,23.54
"2048",165.66,NA,NA,NA,47.08,NA,24.86,NA,NA,NA,29.92,NA,NA,42.46,37.18,26.62,12.32,NA,25.52,NA,128.92,NA,NA,NA,179.3,40.26,NA,32.78,16.5,23.54
"2049",165.88,NA,NA,NA,47.08,NA,24.86,NA,NA,NA,29.92,NA,NA,42.46,37.18,NA,12.1,NA,25.52,NA,128.92,NA,NA,NA,179.3,40.26,NA,33,16.5,23.54
"2050",166.1,NA,NA,NA,47.08,NA,24.86,NA,NA,NA,30.58,NA,NA,42.46,37.18,NA,12.1,NA,25.52,NA,128.7,NA,NA,NA,179.3,40.26,NA,33.22,16.5,24.86
"2051",165.88,NA,NA,NA,46.2,NA,26.18,NA,NA,NA,30.58,NA,NA,42.46,36.3,NA,12.1,NA,24.86,NA,128.7,NA,NA,NA,179.52,40.26,NA,33.22,16.5,24.86
"2052",165.66,NA,NA,NA,45.98,NA,26.18,NA,NA,NA,30.58,NA,NA,42.46,36.08,NA,12.1,NA,24.86,NA,128.48,NA,NA,NA,179.52,40.26,NA,33.22,16.5,24.86
"2053",165.44,NA,NA,NA,45.76,NA,26.18,NA,NA,NA,31.02,NA,NA,42.46,35.86,NA,12.32,NA,24.86,NA,128.48,NA,NA,NA,179.74,40.26,NA,33.22,18.48,24.86
