"","Animal_A.tifdiff_vec2.txt","Animal_B.tiffdiff_vec2.txt","Animal_C.tifdiff_vec2.txt","Animal_D.tifdiff_vec2.txt","Animal_E.tifdiff_vec2.txt","Animal_F.tifdiff_vec2.txt","Animal_G.tifdiff_vec2.txt","Animal_H.tifdiff_vec2.txt","Animal_I.tifdiff_vec2.txt","Animal_J.tifdiff_vec2.txt","Animal_K.tifdiff_vec2.txt","Animal_L.tifdiff_vec2.txt","Animal_M.tifdiff_vec2.txt","Animal_N.tifdiff_vec2.txt","Animal_O.tifdiff_vec2.txt","Animal_P.tiffdiff_vec2.txt","Animal_R.tiffdiff_vec2.txt","Animal_U.tifdiff_vec2.txt","Animal_V.tifdiff_vec2.txt","Animal_W.tifdiff_vec2.txt","Animal_X.tifdiff_vec2.txt","Animal_Y.tifdiff_vec2.txt","Animal_Z.tifdiff_vec2.txt","Animal_Z1.tifdiff_vec2.txt","Animal_Z10.tiffdiff_vec2.txt","Animal_Z2.tifdiff_vec2.txt","Animal_Z4.tifdiff_vec2.txt","Animal_Z6.tiffdiff_vec2.txt","Animal_Z8.tiffdiff_vec2.txt","Animal_Z9.tiffdiff_vec2.txt"
"268",0.0169357361773427,0.096223275092432,0.0401575856585363,0.0303555594908953,0.0439988204981238,0.0248304871664572,0.0297635705554438,0.0699501953473192,0.0097259131187678,0.0437895446681097,0.0768245371476576,0.0398521454837345,0.0511575730622544,0.0440046532812802,0.0101967126855762,0.0430185838508392,0.00690327856648221,0.0391329543596027,0.0496760110146697,0.0559014068813883,0.00359692954168839,0.00640828085004674,0.0606598062203217,0.0408380604527842,0.00644355984159114,0.0497029044850017,0.0296240279255653,0.0173580913762456,0.00812431184293144,0.006048065829913
"269",0.0172597624717561,0.0965147269998052,0.0395884998843228,0.0304620417717807,0.0448466524140973,0.0245500442041958,0.0296236588534195,0.070985137651529,0.00965124225406424,0.0439735047596328,0.076255316180973,0.0398305444174145,0.0509460191182414,0.0440516574033675,0.0098793178445118,0.0429731790702635,0.00658515418438555,0.0387875446560196,0.0495912267758453,0.0563032376230619,0.00357656655636124,0.00629138317028491,0.0611390373079892,0.0399378013002152,0.00646309751726152,0.049681055602635,0.0298348516220387,0.0171223492553401,0.00794689859734444,0.00571453059724595
"270",0.0175800468566774,0.0967621581275756,0.039019986945096,0.0305891768519327,0.0456628498988748,0.0242426075791222,0.0294853688217992,0.0720572732935736,0.00957841421110109,0.0441313795701799,0.0756653590646934,0.0397662477888868,0.0507106706542764,0.0440787322491404,0.00957561808814268,0.0429144615437617,0.00625008123485298,0.0384626992066312,0.0495010123029261,0.056740703591145,0.00356285881536336,0.00617669898865003,0.0616018437358904,0.0390480449971697,0.00647518800037516,0.0496410092560127,0.0300354174713256,0.0168881302273565,0.00777715618394238,0.0054024883731181
"271",0.017896572350796,0.0969739347472151,0.0384535628426118,0.0307417726835919,0.0464446763368364,0.023911089280007,0.0293491123892846,0.0731666331855044,0.00950732266598396,0.044266296785515,0.0750583955478151,0.0396599491732917,0.0504535197862491,0.0440819315070313,0.00928644938497785,0.0428414957850261,0.0059009075880591,0.0381532427611135,0.0494041569345361,0.057205475247375,0.00355379473270677,0.00606401012851461,0.0620463911989524,0.0381701272288687,0.00647958574359266,0.0495812180704038,0.0302186161773158,0.0166567956118871,0.0076138266474615,0.00511099268104842
"272",0.0182089162584744,0.0971488656596046,0.0378899129046945,0.0309172965892957,0.047185744659564,0.0235552106325551,0.0292144202200172,0.0743166979819516,0.00943823466117047,0.0443818142840546,0.0744375021903544,0.0395060551603542,0.0501760801393191,0.0440618169852551,0.00901658371033964,0.042749662820141,0.00554368600997926,0.0378591735081216,0.0492968360587247,0.0576974067896077,0.00354933457441144,0.00595343080895683,0.062470938130502,0.0373053386970722,0.00647421807134534,0.0494976483677999,0.0303871082734912,0.0164296563728145,0.00745624497098404,0.00483903604825426
"273",0.0185145377249379,0.0972793682490389,0.0373297662153752,0.0311123691311186,0.0478896735045743,0.0231746113586457,0.0290812269793326,0.0754933599678861,0.00937145263545506,0.0444819075923963,0.0738073004430236,0.039307541199823,0.0498781592406145,0.0440222067216065,0.00876513119896828,0.0426400796551555,0.00518167996111443,0.0375821401962348,0.0491804415120376,0.0582207716072962,0.00354943772246967,0.00584582218734759,0.0628716039590117,0.0364594464622024,0.00645974205600532,0.0493955897314889,0.0305396999001356,0.0162079648295468,0.00730443701838897,0.00458710111824363
"274",0.0188135174850323,0.0973561839724423,0.0367749628639518,0.0313264624476093,0.0485546794326712,0.0227688635727923,0.0289495628273297,0.0766928937391049,0.00930857765766772,0.044570475445003,0.0731741717304632,0.039073107678319,0.049567912461956,0.0439633841966869,0.00853108113437661,0.0425141618322725,0.0048180748747206,0.0373260702505982,0.0490543115226232,0.0587786544687164,0.00355608977424146,0.00574116630965308,0.0632434833650768,0.0356305073309693,0.00643698761717499,0.0492751134110308,0.0306751538641153,0.0159949296392273,0.00715961703116948,0.00435572171804762
"275",0.01910617300149,0.0973912395723045,0.0362271413564238,0.0315590337447135,0.0491788654347606,0.0223343955856587,0.0288196815447504,0.0779113261603511,0.00924970693973412,0.044657295843191,0.0725412603929918,0.0388049936586036,0.0492480762111455,0.0438856711540803,0.00831498656000177,0.042371858150272,0.00445594551883278,0.0370850753660009,0.0489178536300445,0.0593617522583943,0.00356713105321336,0.00563906503818733,0.0635896631697615,0.0348189321343037,0.00640591344186203,0.0491363300913805,0.0307882873370736,0.0157905086699963,0.00702416262881263,0.00414547499409315
"276",0.0193920939102838,0.0973837919076447,0.0356857845470487,0.0318154774076849,0.0497602262432607,0.0218701232608124,0.0286919800088574,0.0791452633092451,0.00919499476504475,0.0447479761713676,0.0719115383937051,0.0385056114356457,0.0489214405721257,0.043783729366746,0.00811734831109365,0.042213261151963,0.00409822460997614,0.0368590297405564,0.0487694535446261,0.0599693908337998,0.00358247075184371,0.00553958188596005,0.0639089000701999,0.0340255828313866,0.00636650909291406,0.0489765496810822,0.0308766096830113,0.0155951881723853,0.006899737274901,0.00395821654122102
"277",0.0196676211404504,0.0973270298831029,0.035151443165892,0.0320879816614304,0.0502966615401611,0.0213790792426213,0.0285661422581005,0.0803866730546794,0.00914489898814242,0.0448483299172132,0.0712883860776062,0.038173499831451,0.0485908461691414,0.0436633848346753,0.00794365480702761,0.042034818844933,0.00374897567348906,0.036648895427881,0.0486066697556706,0.0606041708028889,0.00360204197140987,0.00544365971207604,0.0642000229037774,0.0332512449095512,0.0063168088074132,0.0487955662334903,0.0309430177111568,0.0154095819820718,0.00678894744953463,0.00379746601504956
"278",0.0199338902251272,0.0972102696073923,0.0346253593627722,0.0323757201134557,0.0507858321656154,0.0208610425049746,0.028442285219827,0.0816271499698486,0.00910158709446922,0.0449643541221716,0.0706774652973024,0.0378139996433575,0.0482606119441593,0.043526106528753,0.00779097686848179,0.0418403599084996,0.00341132673680204,0.036459164871788,0.0484322686659325,0.0612682117714026,0.00362736933121366,0.00535104086633982,0.0644619318484829,0.0325010128314097,0.0062582381822841,0.0485974357614111,0.03098658679402,0.0152341621465195,0.00669451352325922,0.00366016008083
"279",0.020191435760603,0.0970486274395073,0.034110767675583,0.032677859007457,0.0512156687625299,0.0203159607620483,0.0283205316491693,0.0828612189728288,0.00906571823114571,0.0451067775786855,0.0700788452082695,0.0374347738368835,0.0479348645214987,0.0433724560732014,0.00765790425716229,0.0416322261718351,0.00308660202892958,0.0362836043942724,0.0482462590428932,0.0619523335254186,0.00365689455033175,0.00526122362679412,0.0646849653406458,0.0317734818854964,0.0061917582990757,0.0483826299838693,0.031006432777976,0.0150702065047239,0.00661909583763096,0.00354696951887598
"280",0.0204398909169529,0.0968419493945845,0.0336052937468465,0.0329953008211274,0.0515930177828136,0.0197439789756581,0.0282017749701606,0.0840832869296741,0.00903681462334581,0.0452856564199712,0.0694939617015159,0.0370390037425425,0.0476163914048919,0.0432018724044752,0.00754451337043856,0.0414115739106686,0.00277654883595556,0.0361220216674862,0.0480487309512235,0.0626553847986975,0.00369025165794941,0.00517422013850582,0.0648754520204756,0.0310670518986053,0.00611757745015593,0.0481516707684856,0.0309915670758926,0.0149188464605976,0.00656513288652792,0.00345855759429725
"281",0.0206745108710819,0.0965849085975476,0.0331092857202603,0.0333275752080135,0.0519159115706952,0.0191425653853697,0.0280857909334815,0.0852813818219915,0.00901539432974159,0.0455039993986705,0.0689239842606016,0.0366299141906715,0.0473079102958728,0.0430121869936687,0.0074508203663979,0.0411796993997701,0.00248263312896776,0.0359747844788979,0.0478381134313372,0.0633781548125008,0.00372734281024679,0.00509095979684673,0.0650333508236281,0.0303820402091109,0.00603593236831492,0.0479016478256075,0.0309505071429331,0.0147777727072091,0.00653469801549081,0.00339557233025908
"282",0.0208977434797754,0.0962661353770828,0.0326230787477951,0.0336707543145155,0.052182607116679,0.0185125016754042,0.027972514664531,0.0864464102149198,0.00900369181997806,0.0457680200610433,0.0683703848740704,0.0362100252418282,0.0470120656039862,0.0428087486203176,0.00738219857666417,0.0409362858698745,0.00220603649587573,0.0358468157656756,0.0476148107081993,0.0641210962502264,0.00376921767897319,0.00501097847143397,0.0651579766848038,0.029718704911502,0.00594535859957058,0.0476358453987055,0.030883028502767,0.0146465428211889,0.00652938023153276,0.00335863837078061
"283",0.0211102055798734,0.0959030042318311,0.0321513625056383,0.0340240854078526,0.0523916524283937,0.0178587439992184,0.027862092392819,0.0875752857975391,0.00900357614326815,0.0460838272431622,0.0678378735647673,0.0357851191798383,0.0467368323883682,0.0425922182941524,0.00733395438176582,0.0406861628788597,0.00194765550907273,0.0357318173350041,0.0473815824763435,0.0648764512356694,0.00381485070922797,0.00493374124303515,0.0652487098052544,0.0290805226195753,0.00584773436896055,0.0473569003785979,0.030788743987287,0.0145245689370261,0.00655332648620523,0.00335345427631648
"284",0.0213116014906528,0.0954960125903321,0.0316906717020637,0.0343868412269123,0.052541952088618,0.0171830301755354,0.0277549503564102,0.0886621477690441,0.00901330665852009,0.0464574345819551,0.0673214849358507,0.0353598444359427,0.0464817911286937,0.0423632600158416,0.00730459969610645,0.0404319140645753,0.00171191131340383,0.0356295688990154,0.047139084784513,0.0656427329764532,0.0038636627915044,0.0048592125707561,0.0652995454326323,0.0284679905934084,0.00574398046322396,0.0470657262684566,0.03066214660445,0.0144111219645145,0.0066044536229622,0.00337676086647175
"285",0.0214962295167952,0.0950417556477638,0.031240832324583,0.0347604968135776,0.0526328316938381,0.016487421820257,0.0276520601643914,0.0897011798692872,0.00903334556122765,0.0469155255014697,0.0668206028134298,0.0349372950066063,0.0462482047387106,0.0421203828144181,0.00729375522700843,0.0401756401585462,0.00149554863549034,0.0355399551431428,0.046888032904683,0.0664191213577687,0.00391552148401432,0.00478821539437608,0.0653103436500448,0.0278775568423491,0.00563450116421573,0.0467632817885972,0.0305024475598968,0.0143066000831857,0.00668123333838991,0.00342786015539313
"286",0.021667977328912,0.0945292596367654,0.0308019970829957,0.0351423745683931,0.0526543861896658,0.0157742978455103,0.0275526257028252,0.0906675547738453,0.00906536261219416,0.0474467685478673,0.0663343797496259,0.0345204922291887,0.0460378209910211,0.0418652481852677,0.00730099371170728,0.0399195231336792,0.00129810203353043,0.0354681681998311,0.0466278016175638,0.0672037845520502,0.00397101624858088,0.00472014274255575,0.0652856307637017,0.0273092286396449,0.00551971880842201,0.0464479503176192,0.030315482944768,0.0142082396624828,0.0067824158986355,0.00350701393597458
"287",0.021827410389739,0.0939767293337092,0.0303776242711905,0.0355312371781169,0.0526157441819894,0.0150452035922472,0.0274567723104156,0.0915652713930761,0.00911307398114744,0.0480560166890774,0.0658618453755088,0.0341147205531911,0.0458522087007855,0.0416004685417192,0.00733083401686948,0.0396679679204992,0.00111919989596183,0.0354080294698344,0.0463607818838231,0.0679916542287839,0.00402953225059172,0.0046544856053239,0.0652251781978141,0.0267629946932017,0.00539896033188284,0.0461244686284275,0.0301014361125939,0.0141143252043509,0.00690622073760382,0.00361435858318256
"288",0.0219743239187386,0.0933852777608471,0.029966248038346,0.0359266616903539,0.0525201454944245,0.0143045514283296,0.0273646212626128,0.0923929628767976,0.0091729528633978,0.0487478177575632,0.0654042878483737,0.0337245085494061,0.0456993651286474,0.0413266869913576,0.0073777170419653,0.0394238414295457,0.000958287654983506,0.0353593051207477,0.046088882953875,0.068781115609013,0.00409037760683656,0.00459116836291961,0.0651288198843516,0.0262406905328671,0.00527403961857464,0.0457943169430995,0.0298605482571983,0.0140235552663221,0.00705039858006117,0.00374988825053706
"289",0.0221022707425495,0.0927534999627589,0.0295662321158224,0.0363285570388928,0.0523698350744798,0.0135578233646067,0.0272773517337292,0.0931458501364545,0.0092452945223235,0.049526404630724,0.064955491127941,0.0333507348445402,0.0455764803824032,0.0410445403347179,0.00744034020711867,0.03918943747788,0.00081464969294952,0.0353217610162613,0.0458131031330103,0.0695702247846279,0.00415338630398541,0.00453082606829519,0.0649950541486058,0.0257453788115409,0.00514571591493032,0.0454586986810599,0.0295833590439252,0.0139345874730521,0.00721229505024517,0.00391594124308971
"290",0.022216552049197,0.0920720947717999,0.0291775983324538,0.0367380221607487,0.0521677245977309,0.0128086654311575,0.0271946233843289,0.0938180835263134,0.00933066241968222,0.0504094221069541,0.0645134254835261,0.0329956344148235,0.0454817887079795,0.040752500057216,0.00751801335487137,0.0389671889362686,0.000688351240907641,0.0352998689133435,0.0455344552151985,0.0703544884346175,0.00421874434207599,0.0044727941128806,0.0648160884086359,0.0252719859580217,0.00501448823522552,0.0451187133942153,0.0292806385837684,0.0138459457965653,0.00738891137135362,0.00411303568401761
"291",0.0223175680943429,0.0913583536704216,0.0288023742502438,0.0371528717574476,0.0519173869810181,0.0120608135239684,0.0271160182701809,0.0943748959266019,0.0094349186159403,0.0514018676051801,0.0640759758184851,0.032661301179643,0.0454154461486581,0.0404537376015635,0.00761001924544634,0.0387595260483001,0.000579447567616089,0.0352884841711829,0.0452540245400541,0.0711325010630565,0.00428607100172289,0.00441663375195284,0.0646012904507444,0.024820449070593,0.00488086029371832,0.0447758478199578,0.0289534354652879,0.0137553639501023,0.00757718357996143,0.00433656475938589
"292",0.0224052139688769,0.0906138713324526,0.0284415119855147,0.0375729661992542,0.0516230418163098,0.0113180557498039,0.0270416101034025,0.0948405535565703,0.00955255012554778,0.0524931659564108,0.0636409448491869,0.0323541544653377,0.0453773810953471,0.0401491385033102,0.00771952249614259,0.038575822681465,0.000484313425223128,0.0352870905104305,0.0449737877630171,0.071902750019287,0.00435470242697392,0.00436224013127039,0.0643508857859888,0.0243906992447014,0.00474507010702339,0.0444325817500368,0.0286025254914684,0.0136614870529915,0.00777336034186677,0.00458543889641195
"293",0.0224725627788259,0.0898389547352364,0.0280919521920917,0.0379981861120254,0.0512853331674797,0.0105857700185742,0.0269716810160437,0.0952122101549287,0.00968360392303892,0.0536853317061949,0.0632047456609945,0.0320765120205806,0.0453725449768152,0.0398392722342971,0.00784118729471662,0.0384141527480352,0.000401824711204681,0.0352954345084256,0.0446947705075736,0.0726628086297317,0.00442444728049132,0.00430999945845597,0.0640651678086456,0.02398311091849,0.00460834946298024,0.0440900945985251,0.0282248550003304,0.0135631050967187,0.00797219558698984,0.0048583070246074
"294",0.0225261539287444,0.0890272248024706,0.0277536502479745,0.038429397458699,0.0509146133071257,0.00986979454360204,0.0269075998802069,0.0954873174867043,0.00982811348932113,0.0549799630980667,0.0627642335044405,0.0318258760933224,0.0453974012964687,0.0395243739616412,0.00797399934181815,0.0382763370913904,0.000330852564473619,0.035316979541554,0.0444178882505611,0.0734054998002991,0.00449519246490499,0.00425928471992947,0.0637444987181238,0.0236033719211897,0.00447125825014648,0.0437495375603959,0.0278218088348583,0.0134590939760049,0.0081696063047145,0.0051535479738577
"295",0.0225661424938091,0.0881932712175754,0.0274272403746364,0.038866441368816,0.0505194785257164,0.00917221085351893,0.0268479255038523,0.0956541118903717,0.00999130138047822,0.0563783012361664,0.0623172547648798,0.0316032471174598,0.0454472508218146,0.0392046271010691,0.00811713023419071,0.0381644670653263,0.000270278719947279,0.0353477623591362,0.0441440800723872,0.0741335417497854,0.00456657199812361,0.00420975551753822,0.0633820398917451,0.0232450153956044,0.00433428678783859,0.04341272070214,0.02739936316229,0.0133484237464399,0.00836132547178077,0.00546926301277979
"296",0.022592313351975,0.0873389581179076,0.0271161635610508,0.0393083288189137,0.0501066317275784,0.00849618056413627,0.0267926773257079,0.0956927402387633,0.0101684334955342,0.05791060553788,0.0618617323417554,0.0314094626653664,0.0455205672125549,0.0388818954298334,0.00826980681095995,0.0380806296157407,0.000219009695801245,0.0353869603051806,0.0438759936101866,0.0748457247661273,0.00463812060651199,0.00416129094774336,0.0629835084260807,0.0229078610419411,0.00419791909738841,0.0430818356927811,0.026958698904752,0.0132284932059646,0.00854292329399524,0.00580639999250732
"297",0.0225981661514083,0.0864657273376524,0.0268160979944998,0.0397549868312879,0.0496830710780067,0.00784460745854144,0.0267418689998589,0.0956291328057735,0.0103584427458382,0.0595466623337723,0.0613956825281554,0.0312504923045337,0.0456156324869973,0.038556701953254,0.00843341043093414,0.0380379185623322,0.000176933511220646,0.0354342852488197,0.0436132063320918,0.0755397737938777,0.00470963752452257,0.00411399554518926,0.062552319144787,0.0225916909370244,0.00406326577588739,0.042757001605911,0.0265010294098015,0.0130991116795571,0.00870984496385438,0.0061576243780644
"298",0.0225905643697687,0.0855710886093311,0.0265269896821561,0.0402063317702065,0.0492560208266313,0.00722011421435481,0.0266965116604939,0.0954632346291866,0.0105610800688009,0.0612852912711952,0.060912925020573,0.0311262157479393,0.0457330642954555,0.0382295678925589,0.00860394731036561,0.0380283761037029,0.00014223612974193,0.0354921898875469,0.0433562743348079,0.076206187010521,0.00478085456963712,0.00406737203598574,0.0620893153647769,0.0222962477480749,0.00393062602751573,0.0424389930258047,0.0260227598736131,0.0129605710378686,0.00885746959048605,0.00651981508247854
"299",0.0225695861494379,0.0846654063509688,0.0262487854850912,0.0406636844448588,0.0488328619501602,0.00662846072944793,0.0266563038603433,0.0951953197764034,0.0107796471303975,0.063124785518255,0.0604143648555276,0.03103185473099,0.0458690513090821,0.0379009243567298,0.00878058838010587,0.0380533766428763,0.000113422232595146,0.0355577184309084,0.0431056942081416,0.0768516463956142,0.00485118801247169,0.00402119046584914,0.0615954286710455,0.0220265048363996,0.00380039869072802,0.0421285188524372,0.0255316539709045,0.0128126183797851,0.00898119426672712,0.0068896710243501
"300",0.0225347524210506,0.0837505595932577,0.0259855977443542,0.0411253778997839,0.0484232918585768,0.00607330499520576,0.0266204742587057,0.0948089300358566,0.011011269214691,0.065062901707525,0.0598994663316681,0.0309671281416746,0.0460179089100504,0.0375718108910029,0.00896251303126417,0.0381141720703845,8.96931656520178e-05,0.0356298420863297,0.0428624943130139,0.0774753702342222,0.00492054628436421,0.00397532831739111,0.0610688581581432,0.0217772058564489,0.00367299531452351,0.0418282502826,0.025029342213703,0.0126551458900245,0.00907329403309151,0.00726367427013411
"301",0.0224806793802831,0.0828283989209997,0.0257337483944263,0.0415909211652472,0.0480372001537885,0.00555156416404871,0.0265889808916769,0.0943055710090815,0.011253681689348,0.0671096993114279,0.0593673563068811,0.0309316042156298,0.0461770002912652,0.037242961210056,0.00914900577456382,0.0382128077380387,7.03207905701288e-05,0.0357082231838681,0.0426285522226637,0.0780757149471362,0.0049887407189174,0.00392960923251285,0.060508892319224,0.0215468991757445,0.00354881533798212,0.0415381614868422,0.0245172277459954,0.0124878346991223,0.00913001457683328,0.00763811311285345
"302",0.0224137746270339,0.0819007738642847,0.0254926177322322,0.0420599702867912,0.0476807448034374,0.00506400958352121,0.0265618274452004,0.0937065723199026,0.0115063750319198,0.0692587027269892,0.0588173659981604,0.0309294953384859,0.0463436195923812,0.0369149162878743,0.00933974878325648,0.0383618023230364,5.46472417591291e-05,0.0357942985328683,0.0424020757235511,0.0786415102746487,0.00505550938580601,0.00388374124333299,0.059922704141724,0.0213349303985698,0.00342970901102214,0.0412573119773235,0.023995709193791,0.0123092418276367,0.0091497229387224,0.00800791035670895
"303",0.0223341811667968,0.0809728501937296,0.0252621787033336,0.0425323611164284,0.047360987760199,0.00461107546629218,0.0265404415062685,0.0930147118352195,0.0117707433606626,0.0714912163434989,0.0582443699934566,0.0309585548545777,0.0465150137415475,0.036588223139711,0.00953262244807584,0.0385498995561606,4.20839689259062e-05,0.0358859347671198,0.0421830884547182,0.0791826647267368,0.00511984976420934,0.00383760276993015,0.0593118157793023,0.0211405703389411,0.00331491669980336,0.0409858099453492,0.0234673887050795,0.0121222280676285,0.00913004250288519,0.00836745030833708
"304",0.0222411913592949,0.0800462691741959,0.0250452962275042,0.043007543184658,0.0470847298913796,0.00419286892805297,0.0265230972324891,0.0922330648879973,0.0120453766476778,0.0738014145457444,0.0576520482660671,0.0310131050615728,0.0466865954152604,0.036264524397293,0.00972690698122202,0.0387774022778466,3.25277376964285e-05,0.0359820341606664,0.0419715553181403,0.0796988463715252,0.00518218788002169,0.00379108407514431,0.0586778477503165,0.0209661030551294,0.00320475607891494,0.0407236839794379,0.0229353959323301,0.0119274602828616,0.00906960767310388,0.00871303915486893
"305",0.0221305996623234,0.0791226670362473,0.0248408723253877,0.0434839439383518,0.0468584573092072,0.00381270737228718,0.0265096916558659,0.0913452987847139,0.0123274035832192,0.0761828324326213,0.0570422065222807,0.0310917781024659,0.046854776174209,0.035944102153547,0.00992190316292443,0.039044473996021,2.49193841480626e-05,0.036082202188354,0.0417684180348786,0.0801892790793988,0.00524237026053427,0.0037437645241219,0.0580225185255146,0.0208083147775359,0.0030995328711169,0.0404735848055967,0.0224011163134039,0.0117257015187689,0.00896819309224896,0.00904062954565116
"306",0.0220081549995886,0.0782077664562224,0.0246470903486493,0.0439607873937596,0.0466882873370134,0.00347089148549046,0.0265001146659922,0.0903710005077422,0.0126161213549008,0.0786284051455155,0.0564156258550008,0.0311930939855726,0.0470169243725533,0.0356275008441438,0.010116881763644,0.0393529202366481,1.89162476353296e-05,0.0361868832567839,0.0415736334684865,0.0806418945742036,0.00530024507732701,0.0036956040386871,0.0573432152013213,0.0206642941640353,0.00299964390066234,0.0402326018975302,0.0218659242283732,0.0115178038136478,0.00882679674935039,0.0093462696915565
"307",0.0218740446865502,0.0773015575347517,0.0244639527610704,0.0444372457128194,0.046584858142368,0.0031613531266615,0.026494901536316,0.0893241419285408,0.0129114561052699,0.081141632962879,0.0557732880056898,0.0313186506092561,0.0471705065858057,0.0353153486822528,0.0103106141158755,0.039712051160129,1.42247273932388e-05,0.036294551970064,0.041385306383775,0.0810687087869323,0.00535439899511745,0.00364657616709119,0.0566477993036629,0.0205328306417495,0.00290720399685264,0.0399997892266283,0.0213324664623571,0.0113041119677486,0.00864766835704691,0.00962614836895343
"308",0.0217273867878993,0.0764051538386604,0.0242931240904979,0.0449116060370281,0.0465581105363979,0.00288280383219662,0.0264938094662314,0.0882097917190983,0.0132125212290866,0.0836946172563135,0.0551136790580387,0.0314647811157694,0.0473119760552677,0.0350088854446734,0.0105025549674168,0.0401094827861327,1.05942752102947e-05,0.0364042235991198,0.0412030092444176,0.0814697582265901,0.00540572198646954,0.00359659684413597,0.0559387213429437,0.0204126521188422,0.00282075709400527,0.0397746006621159,0.020802439545625,0.0110865011806302,0.0084339922962259,0.00987551830390178
"309",0.021565105422708,0.0755197437471232,0.024136025448013,0.0453821052370277,0.0466045016633519,0.00263379500476638,0.0264959215835886,0.0870332268614468,0.0135167112932706,0.0862771564465134,0.0544413714574305,0.0316262879386276,0.0474356202998495,0.0347104465258402,0.0106921837425612,0.0405443648966592,7.8132830818213e-06,0.0365154495567085,0.0410262739948788,0.0818450833111215,0.00545415821560617,0.00354507159155516,0.0552182065447149,0.0203034973199172,0.00274051652199738,0.0395566317446392,0.0202770100491768,0.0108666323362229,0.008187660719583,0.0100846797419046
"310",0.0213921830728354,0.0746531206294448,0.0239896214438744,0.0458477758887624,0.0467273099693486,0.00241273981073548,0.0265010542763066,0.0857852769299159,0.0138232255329327,0.0888785122320742,0.0537595867591177,0.0318010978661892,0.0475425104362349,0.0344192846177782,0.0108790089124214,0.0410157068400721,5.74218915417574e-06,0.0366277560803137,0.0408554431835146,0.0821824799717305,0.00549961131082632,0.00349222031067876,0.0544885383076207,0.0202032276655923,0.00266668317782912,0.0393463808117756,0.0197573400978239,0.0106455991432921,0.00791941471960472,0.0102566940762909
"311",0.0212088342557535,0.0738015710938279,0.0238539273548996,0.0463073869224905,0.0469289999955053,0.00222035967820246,0.0265090156026725,0.0844918256439134,0.0141312547201892,0.0914874340478695,0.0530703503122097,0.031987082193505,0.0476312253073369,0.0341361142889282,0.0110622774872053,0.0415245904092329,4.22785656067072e-06,0.036739967663677,0.0406890596560802,0.0824947591064289,0.00554071739623261,0.00343809103640175,0.05375158742765,0.0201087113668542,0.0025997012258717,0.0391406847170918,0.0192461540462224,0.0104244894738447,0.00763548191488304,0.0103893463656997
"312",0.0210140694327545,0.0729652591762001,0.0237293843589611,0.046759604911827,0.047211146553336,0.00205501857243773,0.0265203741342464,0.0831606290810611,0.0144391810543049,0.0940887015073462,0.0523757864817645,0.0321829537742937,0.0477005702523758,0.0338616570187454,0.0112406004301735,0.0420754783252467,3.08127669313559e-06,0.0368514340167568,0.0405257795954099,0.0827822068769367,0.00557834596616496,0.0033826352642954,0.0530113914185797,0.0200184684055401,0.00254163924056885,0.0389386408608352,0.0187458185103207,0.0102044118868635,0.00734212088516275,0.0104808699633503
"313",0.0208058290330451,0.0721448000796837,0.0236199208413576,0.0471987455256432,0.0475743597942975,0.00191103562714627,0.026533871683227,0.0817979877139323,0.0147456355329569,0.0966623645653712,0.0516783366611866,0.032384564431545,0.0477487881514479,0.0335990856738883,0.0114145577901158,0.0426569001383045,2.22243723997999e-06,0.0369616645329023,0.0403649099090947,0.0830450734239035,0.00561270416579948,0.00332518212656168,0.052271178383029,0.0199310241692174,0.00249062493764483,0.0387393263745486,0.0182556254446675,0.00998742982963756,0.00704530948608447,0.0105299693454689
"314",0.0205883003017147,0.0713482022222363,0.0235212291969989,0.0476261312479044,0.0480214207029723,0.00178655438936143,0.0265491820599336,0.0804095319275914,0.0150498216432995,0.0991963710032712,0.0509820753025723,0.0325883191141435,0.0477699940162134,0.0333490643467906,0.0115838791815206,0.0432668716986693,1.58617231882751e-06,0.0370693998567808,0.0402057380385954,0.0832725917808674,0.00564376167055052,0.00326617645467202,0.0515333239947383,0.0198448461451185,0.00244676955223771,0.0385418049646409,0.0177764187662518,0.00977418517899658,0.00675045903083071,0.0105358402694283
"315",0.0203617146177191,0.0705697134701629,0.0234333167271803,0.0480403425383359,0.0485584471282704,0.00167974357969656,0.0265660312500795,0.0790020492093384,0.0153509452490939,0.101677629268097,0.0502896410943828,0.0327919108274139,0.0477701227032016,0.0331108532055403,0.0117483250673979,0.0439032758223537,1.12005708993996e-06,0.0371735114123021,0.0400473669867866,0.0834761526472203,0.00567038877829698,0.00320571688371759,0.0508001682231388,0.0197576049740435,0.00241017116682566,0.0383443929670013,0.0173090075984198,0.00956552608401903,0.00646216815471182,0.010491162666771
"316",0.0201250524207036,0.0698084046356615,0.0233561897107596,0.0484399607725835,0.0491692490147578,0.00158880945242655,0.0265842384044397,0.0775894576514711,0.0156456548340367,0.104093009044668,0.0496033575775777,0.0329930346402692,0.0477496012209384,0.0328851787223574,0.0119071734689086,0.0445656324421003,7.82457961205142e-07,0.037273928940496,0.0398883823177671,0.0836565277272258,0.00569325172636239,0.00314379605942527,0.0500744843338939,0.0196677471960122,0.00238133195766559,0.0381457569169125,0.0168594174792547,0.00936223273727281,0.0061840287546167,0.0104012186448868
