"","Animal_A.tifdiff_vec.txt","Animal_B.tiffdiff_vec.txt","Animal_C.tifdiff_vec.txt","Animal_D.tifdiff_vec.txt","Animal_E.tifdiff_vec.txt","Animal_F.tifdiff_vec.txt","Animal_G.tifdiff_vec.txt","Animal_H.tifdiff_vec.txt","Animal_I.tifdiff_vec.txt","Animal_J.tifdiff_vec.txt","Animal_K.tifdiff_vec.txt","Animal_L.tifdiff_vec.txt","Animal_M.tifdiff_vec.txt","Animal_N.tifdiff_vec.txt","Animal_O.tifdiff_vec.txt","Animal_P.tiffdiff_vec.txt","Animal_R.tiffdiff_vec.txt","Animal_U.tifdiff_vec.txt","Animal_V.tifdiff_vec.txt","Animal_W.tifdiff_vec.txt","Animal_X.tifdiff_vec.txt","Animal_Y.tifdiff_vec.txt","Animal_Z.tifdiff_vec.txt","Animal_Z1.tifdiff_vec.txt","Animal_Z10.tiffdiff_vec.txt","Animal_Z2.tifdiff_vec.txt","Animal_Z4.tifdiff_vec.txt","Animal_Z6.tiffdiff_vec.txt","Animal_Z8.tiffdiff_vec.txt","Animal_Z9.tiffdiff_vec.txt"
"2386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.92,11,NA,NA,NA,NA,NA,10.34,NA,NA,NA,114.84,4.4,NA,26.84,27.72,12.76
"2387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.92,11,NA,NA,NA,NA,NA,10.56,NA,NA,NA,114.84,3.74,NA,26.84,27.72,12.76
"2388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.92,11,NA,NA,NA,NA,NA,10.78,NA,NA,NA,114.84,3.74,NA,26.84,27.72,12.76
"2389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.92,11,NA,NA,NA,NA,NA,11,NA,NA,NA,114.84,3.74,NA,27.28,27.72,12.76
"2390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.92,11,NA,NA,NA,NA,NA,11,NA,NA,NA,114.84,3.74,NA,27.5,27.72,11.66
"2391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.92,11,NA,NA,NA,NA,NA,11,NA,NA,NA,114.84,3.74,NA,27.72,27.72,11.44
"2392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,8.14,11,NA,NA,NA,NA,NA,11,NA,NA,NA,114.84,3.74,NA,28.16,27.72,11.22
"2393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,8.14,11,NA,NA,NA,NA,NA,11,NA,NA,NA,114.84,3.74,NA,28.38,27.72,11
"2394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,NA,NA,8.14,11,NA,NA,NA,NA,NA,12.1,NA,NA,NA,114.84,3.74,NA,28.6,27.72,10.78
"2395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,NA,NA,8.14,11,NA,NA,NA,NA,NA,12.32,NA,NA,NA,114.84,3.74,NA,29.04,27.72,10.56
"2396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,NA,NA,7.26,10.78,NA,NA,NA,NA,NA,12.54,NA,NA,NA,114.84,3.74,NA,29.26,27.72,10.56
"2397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.26,10.56,NA,NA,NA,NA,NA,12.76,NA,NA,NA,113.3,3.74,NA,29.7,27.72,10.56
"2398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,7.26,10.34,NA,NA,NA,NA,NA,12.54,NA,NA,NA,113.08,3.08,NA,29.92,27.72,10.56
"2399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,10.34,NA,NA,NA,NA,NA,12.32,NA,NA,NA,112.86,3.08,NA,30.36,27.72,10.56
"2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,10.34,NA,NA,NA,NA,NA,12.1,NA,NA,NA,112.64,3.08,NA,30.58,27.72,10.56
"2401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,9.46,NA,NA,NA,NA,NA,12.98,NA,NA,NA,112.42,3.08,NA,31.02,27.72,8.14
"2402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,9.46,NA,NA,NA,NA,NA,12.98,NA,NA,NA,112.2,3.08,NA,32.56,27.72,8.14
"2403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.06,9.46,NA,NA,NA,NA,NA,13.2,NA,NA,NA,111.98,3.08,NA,32.78,27.72,8.14
"2404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.06,9.46,NA,NA,NA,NA,NA,13.2,NA,NA,NA,111.76,3.08,NA,33,27.72,8.14
"2405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.06,9.46,NA,NA,NA,NA,NA,12.98,NA,NA,NA,111.76,3.08,NA,33,27.72,8.14
"2406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,4.18,9.46,NA,NA,NA,NA,NA,12.98,NA,NA,NA,111.76,3.08,NA,33.22,27.72,6.82
"2407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.46,NA,NA,NA,NA,NA,12.76,NA,NA,NA,111.76,3.08,NA,33.22,27.72,6.82
"2408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.46,NA,NA,NA,NA,NA,12.76,NA,NA,NA,111.76,3.74,NA,33.44,27.72,6.82
"2409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.46,NA,NA,NA,NA,NA,12.54,NA,NA,NA,111.76,3.74,NA,34.98,27.72,6.82
"2410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.46,NA,NA,NA,NA,NA,12.54,NA,NA,NA,111.76,3.74,NA,34.98,27.72,6.82
"2411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.02,NA,NA,NA,NA,NA,12.32,NA,NA,NA,111.76,3.74,NA,34.98,27.72,6.82
"2412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.24,NA,NA,NA,NA,NA,12.54,NA,NA,NA,111.76,3.74,NA,34.98,27.72,6.82
"2413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.46,NA,NA,NA,NA,NA,12.54,NA,NA,NA,95.04,3.74,NA,34.98,27.72,6.82
"2414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.68,NA,NA,NA,NA,NA,12.76,NA,NA,NA,95.04,3.74,NA,34.98,27.72,6.82
"2415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.18,9.68,NA,NA,NA,NA,NA,12.76,NA,NA,NA,95.04,3.74,NA,34.98,27.72,6.82
"2416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.18,9.68,NA,NA,NA,NA,NA,11.88,NA,NA,NA,95.04,3.74,NA,34.98,27.72,6.82
"2417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.18,9.68,NA,NA,NA,NA,NA,11.66,NA,NA,NA,95.04,3.74,NA,35.2,27.72,6.82
"2418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.18,9.68,NA,NA,NA,NA,NA,11.44,NA,NA,NA,95.04,3.74,NA,35.2,27.72,6.82
"2419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.18,9.68,NA,NA,NA,NA,NA,10.12,NA,NA,NA,95.04,4.4,NA,35.42,27.72,6.82
"2420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.84,9.68,NA,NA,NA,NA,NA,9.9,NA,NA,NA,96.58,4.4,NA,35.42,27.72,6.82
"2421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.84,9.02,NA,NA,NA,NA,NA,9.68,NA,NA,NA,96.58,4.4,NA,35.64,27.72,6.82
"2422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,4.84,8.8,NA,NA,NA,NA,NA,9.46,NA,NA,NA,96.58,12.1,NA,36.96,27.72,6.82
"2423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,6.38,8.58,NA,NA,NA,NA,NA,9.46,NA,NA,NA,96.58,12.1,NA,36.96,27.72,6.82
"2424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,9.24,NA,NA,NA,96.58,12.1,NA,37.18,27.72,6.82
"2425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,9.02,NA,NA,NA,96.58,12.1,NA,37.18,27.72,6.82
"2426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,8.8,NA,NA,NA,96.58,12.1,NA,37.4,27.72,6.82
"2427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,7.04,NA,NA,NA,96.58,12.1,NA,37.4,27.72,6.82
"2428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,7.04,NA,NA,NA,98.34,12.1,NA,37.62,27.72,6.82
"2429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,7.04,NA,NA,NA,98.34,12.1,NA,37.62,27.72,6.82
"2430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.16,NA,NA,NA,NA,NA,7.7,NA,NA,NA,98.34,12.1,NA,37.62,27.72,6.82
"2431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.38,NA,NA,NA,NA,NA,7.7,NA,NA,NA,98.34,12.1,NA,37.62,27.72,6.82
"2432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,6.38,6.6,NA,NA,NA,NA,NA,7.7,NA,NA,NA,98.34,12.1,NA,37.62,27.72,6.82
"2433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,6.82,NA,NA,NA,NA,NA,7.7,NA,NA,NA,98.34,11.44,NA,37.62,27.72,6.82
"2434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,6.82,NA,NA,NA,NA,NA,8.8,NA,NA,NA,98.34,11.44,NA,37.62,27.72,6.82
"2435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,6.82,NA,NA,NA,NA,NA,9.02,NA,NA,NA,121.66,11.44,NA,37.62,27.72,6.82
"2436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,6.82,NA,NA,NA,NA,NA,9.24,NA,NA,NA,121.66,11.44,NA,37.62,27.72,6.82
"2437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.06,6.82,NA,NA,NA,NA,NA,9.46,NA,NA,NA,121.66,11.44,NA,37.62,27.72,6.82
"2438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.06,6.82,NA,NA,NA,NA,NA,24.2,NA,NA,NA,121.66,11.44,NA,37.62,27.72,6.82
"2439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.06,6.82,NA,NA,NA,NA,NA,24.2,NA,NA,NA,121.66,11.44,NA,37.62,27.72,8.14
"2440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.4,7.48,NA,NA,NA,NA,NA,24.2,NA,NA,NA,121.66,9.9,NA,37.62,27.72,8.14
"2441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.4,7.48,NA,NA,NA,NA,NA,25.08,NA,NA,NA,121.66,9.68,NA,37.62,27.72,8.14
"2442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.4,7.48,NA,NA,NA,NA,NA,25.3,NA,NA,NA,121.66,9.46,NA,37.62,27.72,8.14
"2443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,4.4,7.48,NA,NA,NA,NA,NA,25.52,NA,NA,NA,123.2,9.24,NA,37.62,27.5,8.14
"2444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.66,7.48,NA,NA,NA,NA,NA,25.74,NA,NA,NA,123.2,9.24,NA,37.62,27.28,9.24
"2445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.44,7.48,NA,NA,NA,NA,NA,25.74,NA,NA,NA,123.2,9.24,NA,37.62,27.06,9.24
"2446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.22,7.48,NA,NA,NA,NA,NA,25.74,NA,NA,NA,123.2,9.24,NA,37.62,26.84,9.24
"2447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,7.7,NA,NA,NA,NA,NA,25.74,NA,NA,NA,123.2,9.24,NA,37.62,26.62,9.24
"2448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,7.92,NA,NA,NA,NA,NA,25.74,NA,NA,NA,123.2,9.24,NA,37.62,26.4,9.24
"2449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,8.14,NA,NA,NA,NA,NA,25.74,NA,NA,NA,123.2,9.24,NA,36.3,26.18,9.24
"2450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.66,8.36,NA,NA,NA,NA,NA,25.52,NA,NA,NA,123.2,9.24,NA,36.52,25.96,9.46
"2451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.66,8.36,NA,NA,NA,NA,NA,25.52,NA,NA,NA,123.2,9.24,NA,36.74,25.96,9.68
"2452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.66,8.58,NA,NA,NA,NA,NA,25.3,NA,NA,NA,123.2,9.24,NA,36.96,25.96,9.9
"2453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.66,8.8,NA,NA,NA,NA,NA,25.08,NA,NA,NA,123.2,9.24,NA,37.18,25.96,10.12
"2454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.66,8.8,NA,NA,NA,NA,NA,25.08,NA,NA,NA,123.2,9.24,NA,37.4,25.96,10.34
"2455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.44,9.02,NA,NA,NA,NA,NA,24.86,NA,NA,NA,123.2,9.24,NA,37.62,25.96,10.56
"2456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11.22,9.02,NA,NA,NA,NA,NA,24.86,NA,NA,NA,123.2,9.24,NA,36.3,25.96,10.56
"2457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,9.02,NA,NA,NA,NA,NA,24.86,NA,NA,NA,123.2,9.24,NA,36.3,25.96,10.56
"2458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,9.02,NA,NA,NA,NA,NA,24.86,NA,NA,NA,123.2,9.24,NA,36.3,25.96,10.56
"2459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,8.36,NA,NA,NA,NA,NA,24.86,NA,NA,NA,123.2,9.24,NA,36.3,25.96,10.56
"2460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,11,8.36,NA,NA,NA,NA,NA,24.64,NA,NA,NA,123.2,9.24,NA,36.3,33.44,11.66
"2461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,11.22,8.36,NA,NA,NA,NA,NA,24.42,NA,NA,NA,123.2,9.02,NA,36.3,33.44,12.1
"2462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,11.22,8.36,NA,NA,NA,NA,NA,24.2,NA,NA,NA,123.2,9.02,NA,34.76,33.44,12.32
"2463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,11.22,8.36,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.02,NA,34.76,33.44,12.76
"2464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,9.68,8.36,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.02,NA,34.76,33.44,12.98
"2465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,9.68,8.36,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.9,NA,34.76,33.44,13.42
"2466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,9.68,8.36,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.9,NA,34.76,33.44,13.64
"2467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,9.68,8.36,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.9,NA,34.76,33.44,13.64
"2468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA,NA,5.72,8.36,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,10.56,NA,34.76,33.44,13.86
"2469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.74,NA,NA,5.72,8.14,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,10.34,NA,33.44,33.44,13.86
"2470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,7.92,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,10.12,NA,33.44,33.44,14.08
"2471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,7.7,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.9,NA,33.44,33.44,14.08
"2472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,8.14,NA,NA,NA,NA,NA,23.98,NA,NA,NA,123.2,9.9,NA,33.44,33.44,14.08
"2473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96,NA,NA,5.72,8.14,NA,NA,NA,NA,NA,23.98,NA,NA,NA,121.66,9.9,NA,33.44,33.44,14.08
"2474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,6.6,8.14,NA,NA,NA,NA,NA,23.98,NA,NA,NA,121.66,9.9,NA,33.44,33.44,14.08
"2475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,6.38,9.02,NA,NA,NA,NA,NA,23.98,NA,NA,NA,121.66,9.9,NA,31.9,33.44,14.08
"2476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,6.16,9.24,NA,NA,NA,NA,NA,23.98,NA,NA,NA,121.66,10.78,NA,31.9,33.44,14.08
"2477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,9.46,NA,NA,NA,NA,NA,23.98,NA,NA,NA,121.66,10.78,NA,31.9,33.44,14.08
"2478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,9.02,NA,NA,NA,NA,NA,23.98,NA,NA,NA,121.66,10.78,NA,31.9,33.44,14.08
"2479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,9.02,NA,NA,NA,NA,NA,23.76,NA,NA,NA,121.66,10.78,NA,31.9,33.44,14.08
"2480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,9.02,NA,NA,NA,NA,NA,23.54,NA,NA,NA,121.66,11,NA,31.9,33.44,14.08
"2481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,9.68,NA,NA,NA,NA,NA,23.32,NA,NA,NA,121.66,11.22,NA,31.9,33.44,14.08
"2482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,9.9,NA,NA,NA,NA,NA,23.32,NA,NA,NA,121.66,11.44,NA,31.9,33.44,15.4
"2483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,10.12,NA,NA,NA,NA,NA,23.1,NA,NA,NA,121.66,11.22,NA,31.9,33.44,15.62
"2484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,10.34,NA,NA,NA,NA,NA,22.88,NA,NA,NA,121.66,11,NA,31.9,33.44,15.84
"2485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,10.34,NA,NA,NA,NA,NA,22.66,NA,NA,NA,121.66,10.78,NA,31.9,33.44,16.06
"2486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,10.34,NA,NA,NA,NA,NA,21.34,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.28
"2487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,10.34,NA,NA,NA,NA,NA,21.12,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,6.16,9.9,NA,NA,NA,NA,NA,20.9,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.94,10.12,NA,NA,NA,NA,NA,9.46,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,10.34,NA,NA,NA,NA,NA,9.46,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,5.72,10.56,NA,NA,NA,NA,NA,9.46,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,10.78,NA,NA,NA,NA,NA,9.46,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,11,NA,NA,NA,NA,NA,10.34,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,11,NA,NA,NA,NA,NA,10.34,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,11,NA,NA,NA,NA,NA,10.34,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,11,NA,NA,NA,NA,NA,10.34,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,11,NA,NA,NA,NA,NA,10.56,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,11.88,NA,NA,NA,NA,NA,10.78,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,11.88,NA,NA,NA,NA,NA,11,NA,NA,NA,121.66,10.56,NA,31.9,33.44,16.5
"2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,11.88,NA,NA,NA,NA,NA,11.44,NA,NA,NA,121.66,9.9,NA,31.9,33.44,16.5
"2501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,12.54,NA,NA,NA,NA,NA,11.88,NA,NA,NA,121.66,9.9,NA,31.9,33.44,16.5
"2502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,12.54,NA,NA,NA,NA,NA,12.1,NA,NA,NA,121.66,9.9,NA,31.9,33.44,16.5
"2503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,12.54,NA,NA,NA,NA,NA,12.54,NA,NA,NA,121.66,9.9,NA,31.9,33.44,16.5
"2504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,12.54,NA,NA,NA,NA,NA,12.76,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,12.54,NA,NA,NA,NA,NA,12.76,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,12.54,NA,NA,NA,NA,NA,12.76,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,13.2,NA,NA,NA,NA,NA,12.76,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,13.2,NA,NA,NA,NA,NA,13.64,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,13.2,NA,NA,NA,NA,NA,13.64,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,12.32,NA,NA,NA,NA,NA,13.64,NA,NA,NA,119.9,9.9,NA,31.9,33.44,16.5
"2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,12.32,NA,NA,NA,NA,NA,13.64,NA,NA,NA,116.38,9.9,NA,31.9,33.44,16.5
"2512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,14.08,NA,NA,NA,115.94,9.9,NA,31.9,33.44,16.5
"2513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,13.86,NA,NA,NA,115.5,9.9,NA,31.9,33.44,16.5
"2514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,13.64,NA,NA,NA,115.06,9.9,NA,31.9,33.44,16.5
"2515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,114.62,9.9,NA,31.9,33.44,16.5
"2516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06,NA,NA,NA,NA,NA,NA,14.08,NA,NA,NA,114.18,9.9,NA,31.68,33.44,16.5
